id,sensor,reading,emotional_state,color,size,x,y,distance_from_center,branch_angle,time_index
nutrients_d17_h21,nutrients,1068.7,thriving,#00FF7F,1.4,-806.9,-1040.3,1316.6,16.619,429
air_quality_d17_h21,air_quality,13.3,thriving,#FF69B4,1.1,1038.9,-805.9,1314.8,18.190,429
light_d17_h22,light,40.0,critical,#DC143C,1.2,773.7,1064.9,1316.3,13.509,430
humidity_d17_h22,humidity,68.2,stable,#20B2AA,1.4,-1052.0,764.3,1300.3,15.080,430
nutrients_d17_h22,nutrients,1073.5,thriving,#00FF7F,1.2,-765.9,-1054.2,1303.1,16.650,430
air_quality_d17_h22,air_quality,11.5,thriving,#FF69B4,1.7,1054.5,-766.1,1303.4,18.221,430
light_d17_h23,light,40.0,critical,#DC143C,1.3,738.9,1087.3,1314.6,13.540,431
humidity_d17_h23,humidity,72.4,stable,#20B2AA,1.6,-1080.9,734.6,1306.9,15.111,431
nutrients_d17_h23,nutrients,1054.1,thriving,#00FF7F,2.0,-738.1,-1086.0,1313.1,16.682,431
air_quality_d17_h23,air_quality,11.3,thriving,#FF69B4,1.5,1085.0,-737.4,1311.8,18.253,431
light_d18_h0,light,40.0,critical,#DC143C,1.5,701.0,1104.6,1308.3,13.572,432
humidity_d18_h0,humidity,70.1,stable,#20B2AA,1.1,-1115.8,708.1,1321.5,15.142,432
nutrients_d18_h0,nutrients,1068.0,thriving,#00FF7F,1.4,-705.9,-1112.4,1317.5,16.713,432
air_quality_d18_h0,air_quality,17.5,stable,#C71585,1.6,1112.6,-706.1,1317.7,18.284,432
light_d18_h1,light,40.0,critical,#DC143C,1.2,674.6,1140.7,1325.2,13.603,433
humidity_d18_h1,humidity,71.1,stable,#20B2AA,1.7,-1132.8,669.9,1316.1,15.174,433
nutrients_d18_h1,nutrients,1069.3,thriving,#00FF7F,1.4,-673.6,-1138.9,1323.2,16.745,433
air_quality_d18_h1,air_quality,15.7,thriving,#FF69B4,1.2,1132.4,-669.7,1315.6,18.315,433
light_d18_h2,light,40.0,critical,#DC143C,1.1,638.7,1161.9,1325.9,13.635,434
humidity_d18_h2,humidity,70.3,stable,#20B2AA,1.1,-1155.8,635.4,1318.9,15.205,434
nutrients_d18_h2,nutrients,1071.3,thriving,#00FF7F,1.6,-633.6,-1152.5,1315.2,16.776,434
air_quality_d18_h2,air_quality,14.6,thriving,#FF69B4,1.6,1167.2,-641.7,1331.9,18.347,434
light_d18_h3,light,40.0,critical,#DC143C,1.6,599.5,1176.6,1320.5,13.666,435
humidity_d18_h3,humidity,65.5,content,#00CED1,1.6,-1179.3,600.9,1323.6,15.237,435
nutrients_d18_h3,nutrients,1065.3,thriving,#00FF7F,1.0,-604.3,-1185.9,1331.0,16.808,435
air_quality_d18_h3,air_quality,11.7,thriving,#FF69B4,1.2,1175.1,-598.7,1318.8,18.378,435
light_d18_h4,light,40.0,critical,#DC143C,2.0,565.2,1201.0,1327.4,13.697,436
humidity_d18_h4,humidity,65.2,content,#00CED1,1.8,-1195.1,562.4,1320.8,15.268,436
nutrients_d18_h4,nutrients,1050.9,thriving,#00FF7F,1.0,-562.0,-1194.3,1319.9,16.839,436
air_quality_d18_h4,air_quality,16.4,content,#FF1493,1.9,1198.7,-564.1,1324.8,18.410,436
light_d18_h5,light,40.0,critical,#DC143C,1.3,530.0,1224.8,1334.6,13.729,437
humidity_d18_h5,humidity,61.2,thriving,#00FFFF,2.0,-1220.3,528.1,1329.7,15.300,437
nutrients_d18_h5,nutrients,1059.7,thriving,#00FF7F,1.5,-530.4,-1225.6,1335.4,16.870,437
air_quality_d18_h5,air_quality,12.4,thriving,#FF69B4,1.0,1218.5,-527.3,1327.7,18.441,437
light_d18_h6,light,200.0,stressed,#FF4500,1.2,490.3,1238.4,1331.9,13.760,438
humidity_d18_h6,humidity,58.4,thriving,#00FFFF,1.3,-1246.1,493.4,1340.2,15.331,438
nutrients_d18_h6,nutrients,1066.5,thriving,#00FF7F,1.8,-491.9,-1242.3,1336.2,16.902,438
air_quality_d18_h6,air_quality,16.3,content,#FF1493,1.5,1246.2,-493.4,1340.4,18.473,438
light_d18_h7,light,339.8,concerned,#FF6347,1.8,452.8,1257.8,1336.9,13.792,439
humidity_d18_h7,humidity,58.0,thriving,#00FFFF,1.7,-1262.2,454.4,1341.5,15.362,439
nutrients_d18_h7,nutrients,1058.9,thriving,#00FF7F,1.7,-450.7,-1251.8,1330.4,16.933,439
air_quality_d18_h7,air_quality,13.3,thriving,#FF69B4,1.2,1261.8,-454.3,1341.1,18.504,439
light_d18_h8,light,470.0,content,#FFA500,1.7,417.1,1283.6,1349.7,13.823,440
humidity_d18_h8,humidity,51.4,stable,#20B2AA,1.9,-1266.1,411.4,1331.3,15.394,440
nutrients_d18_h8,nutrients,1064.1,thriving,#00FF7F,1.2,-413.6,-1272.9,1338.4,16.965,440
air_quality_d18_h8,air_quality,11.2,thriving,#FF69B4,1.8,1276.5,-414.8,1342.2,18.535,440
light_d18_h9,light,581.8,stable,#FF8C00,1.9,373.5,1285.6,1338.8,13.854,441
humidity_d18_h9,humidity,52.1,stable,#20B2AA,1.3,-1288.6,374.4,1341.9,15.425,441
nutrients_d18_h9,nutrients,1073.4,thriving,#00FF7F,1.6,-374.0,-1287.2,1340.4,16.996,441
air_quality_d18_h9,air_quality,15.1,thriving,#FF69B4,2.0,1281.4,-372.3,1334.4,18.567,441
light_d18_h10,light,667.7,concerned,#FF6347,1.0,334.6,1303.2,1345.5,13.886,442
humidity_d18_h10,humidity,53.5,stable,#20B2AA,1.9,-1300.2,333.8,1342.4,15.457,442
nutrients_d18_h10,nutrients,1060.1,thriving,#00FF7F,1.5,-335.4,-1306.4,1348.8,17.027,442
air_quality_d18_h10,air_quality,14.4,thriving,#FF69B4,1.8,1301.7,-334.2,1343.9,18.598,442
light_d18_h11,light,721.6,stressed,#FF4500,1.9,296.2,1325.3,1358.0,13.917,443
humidity_d18_h11,humidity,50.4,stable,#20B2AA,1.6,-1310.0,292.8,1342.4,15.488,443
nutrients_d18_h11,nutrients,1078.2,thriving,#00FF7F,2.0,-294.5,-1317.7,1350.2,17.059,443
air_quality_d18_h11,air_quality,16.1,content,#FF1493,1.9,1317.5,-294.5,1350.0,18.630,443
light_d18_h12,light,740.0,stressed,#FF4500,1.3,252.7,1324.8,1348.7,13.949,444
humidity_d18_h12,humidity,49.0,stable,#20B2AA,2.0,-1326.7,253.1,1350.7,15.519,444
nutrients_d18_h12,nutrients,1049.2,thriving,#00FF7F,2.0,-253.2,-1327.3,1351.2,17.090,444
air_quality_d18_h12,air_quality,22.7,stressed,#9370DB,1.6,1334.2,-254.5,1358.2,18.661,444
light_d18_h13,light,721.6,stressed,#FF4500,1.0,210.9,1331.3,1347.9,13.980,445
humidity_d18_h13,humidity,47.5,stable,#20B2AA,1.2,-1344.3,212.9,1361.1,15.551,445
nutrients_d18_h13,nutrients,1069.8,thriving,#00FF7F,1.6,-210.9,-1331.6,1348.2,17.122,445
air_quality_d18_h13,air_quality,15.4,thriving,#FF69B4,1.5,1341.5,-212.5,1358.2,18.692,445
light_d18_h14,light,667.7,concerned,#FF6347,2.0,169.9,1344.7,1355.4,14.012,446
humidity_d18_h14,humidity,54.9,content,#00CED1,1.6,-1340.3,169.3,1351.0,15.582,446
nutrients_d18_h14,nutrients,1051.7,thriving,#00FF7F,1.1,-170.7,-1350.9,1361.6,17.153,446
air_quality_d18_h14,air_quality,19.1,concerned,#DA70D6,1.9,1349.9,-170.5,1360.6,18.724,446
light_d18_h15,light,581.8,stable,#FF8C00,1.1,128.7,1361.7,1367.8,14.043,447
humidity_d18_h15,humidity,55.0,content,#00CED1,1.3,-1349.2,127.5,1355.2,15.614,447
nutrients_d18_h15,nutrients,1231.0,stable,#90EE90,1.4,-127.6,-1349.9,1355.9,17.185,447
air_quality_d18_h15,air_quality,18.7,stable,#C71585,1.2,1347.7,-127.4,1353.7,18.755,447
light_d18_h16,light,470.0,content,#FFA500,1.0,86.0,1367.3,1370.0,14.074,448
humidity_d18_h16,humidity,54.5,content,#00CED1,1.9,-1361.4,85.7,1364.1,15.645,448
nutrients_d18_h16,nutrients,1075.6,thriving,#00FF7F,1.3,-86.2,-1369.6,1372.3,17.216,448
air_quality_d18_h16,air_quality,17.4,stable,#C71585,1.9,1356.5,-85.3,1359.2,18.787,448
light_d18_h17,light,339.8,concerned,#FF6347,1.9,42.7,1358.1,1358.7,14.106,449
humidity_d18_h17,humidity,60.5,thriving,#00FFFF,1.8,-1375.7,43.2,1376.4,15.677,449
nutrients_d18_h17,nutrients,1260.8,stable,#90EE90,1.5,-42.9,-1365.7,1366.4,17.247,449
air_quality_d18_h17,air_quality,17.9,stable,#C71585,1.7,1369.8,-43.0,1370.5,18.818,449
light_d18_h18,light,200.0,stressed,#FF4500,1.3,0.0,1360.6,1360.6,14.137,450
humidity_d18_h18,humidity,61.6,thriving,#00FFFF,1.2,-1367.8,0.0,1367.8,15.708,450
nutrients_d18_h18,nutrients,1073.9,thriving,#00FF7F,1.2,-0.0,-1371.7,1371.7,17.279,450
air_quality_d18_h18,air_quality,17.2,stable,#C71585,1.7,1374.6,-0.0,1374.6,18.850,450
light_d18_h19,light,40.0,critical,#DC143C,1.1,-43.1,1371.3,1372.0,14.169,451
humidity_d18_h19,humidity,63.5,content,#00CED1,1.1,-1379.4,-43.3,1380.1,15.739,451
nutrients_d18_h19,nutrients,1078.3,thriving,#00FF7F,1.6,43.0,-1369.1,1369.8,17.310,451
air_quality_d18_h19,air_quality,14.2,thriving,#FF69B4,1.5,1374.2,43.2,1374.9,18.881,451
light_d18_h20,light,40.0,critical,#DC143C,1.2,-86.8,1380.1,1382.9,14.200,452
humidity_d18_h20,humidity,64.2,content,#00CED1,1.8,-1373.3,-86.4,1376.0,15.771,452
nutrients_d18_h20,nutrients,1054.9,thriving,#00FF7F,1.5,86.6,-1377.0,1379.7,17.342,452
air_quality_d18_h20,air_quality,12.2,thriving,#FF69B4,1.1,1376.0,86.6,1378.7,18.912,452
light_d18_h21,light,40.0,critical,#DC143C,1.1,-130.6,1382.0,1388.2,14.231,453
humidity_d18_h21,humidity,63.7,content,#00CED1,1.9,-1373.3,-129.8,1379.5,15.802,453
nutrients_d18_h21,nutrients,1269.1,stable,#90EE90,2.0,129.8,-1373.3,1379.5,17.373,453
air_quality_d18_h21,air_quality,16.2,content,#FF1493,1.0,1368.5,129.4,1374.6,18.944,453
light_d18_h22,light,40.0,critical,#DC143C,1.2,-172.2,1363.2,1374.0,14.263,454
humidity_d18_h22,humidity,65.7,content,#00CED1,1.5,-1366.1,-172.6,1376.9,15.834,454
nutrients_d18_h22,nutrients,1055.5,thriving,#00FF7F,1.6,173.9,-1376.2,1387.1,17.404,454
air_quality_d18_h22,air_quality,13.6,thriving,#FF69B4,1.3,1370.8,173.2,1381.7,18.975,454
light_d18_h23,light,40.0,critical,#DC143C,1.7,-216.3,1365.4,1382.4,14.294,455
humidity_d18_h23,humidity,68.3,stable,#20B2AA,1.9,-1366.8,-216.5,1383.8,15.865,455
nutrients_d18_h23,nutrients,1070.5,thriving,#00FF7F,1.3,218.1,-1377.3,1394.4,17.436,455
air_quality_d18_h23,air_quality,11.2,thriving,#FF69B4,1.5,1368.5,216.7,1385.5,19.007,455
light_d19_h0,light,40.0,critical,#DC143C,1.1,-261.2,1369.3,1394.0,14.326,456
humidity_d19_h0,humidity,67.8,stable,#20B2AA,1.8,-1373.0,-261.9,1397.8,15.896,456
nutrients_d19_h0,nutrients,1074.4,thriving,#00FF7F,1.2,259.5,-1360.2,1384.7,17.467,456
air_quality_d19_h0,air_quality,15.4,thriving,#FF69B4,1.9,1370.6,261.5,1395.3,19.038,456
light_d19_h1,light,40.0,critical,#DC143C,2.0,-304.1,1360.5,1394.1,14.357,457
humidity_d19_h1,humidity,69.9,stable,#20B2AA,1.1,-1354.4,-302.7,1387.8,15.928,457
nutrients_d19_h1,nutrients,1072.9,thriving,#00FF7F,1.9,301.5,-1349.0,1382.3,17.499,457
air_quality_d19_h1,air_quality,37.0,critical,#8A2BE2,2.0,1350.5,301.9,1383.8,19.069,457
light_d19_h2,light,40.0,critical,#DC143C,1.9,-347.9,1354.9,1398.9,14.388,458
humidity_d19_h2,humidity,65.4,content,#00CED1,1.6,-1355.1,-347.9,1399.1,15.959,458
nutrients_d19_h2,nutrients,1076.6,thriving,#00FF7F,1.3,347.6,-1353.9,1397.8,17.530,458
air_quality_d19_h2,air_quality,16.7,stable,#C71585,1.1,1347.7,346.0,1391.4,19.101,458
light_d19_h3,light,40.0,critical,#DC143C,1.2,-387.6,1334.2,1389.3,14.420,459
humidity_d19_h3,humidity,67.9,stable,#20B2AA,1.8,-1334.0,-387.6,1389.2,15.991,459
nutrients_d19_h3,nutrients,1076.3,thriving,#00FF7F,1.1,387.0,-1332.0,1387.0,17.562,459
air_quality_d19_h3,air_quality,11.5,thriving,#FF69B4,1.7,1339.4,389.1,1394.8,19.132,459
light_d19_h4,light,40.0,critical,#DC143C,2.0,-434.5,1337.3,1406.2,14.451,460
humidity_d19_h4,humidity,62.2,thriving,#00FFFF,1.9,-1328.8,-431.8,1397.2,16.022,460
nutrients_d19_h4,nutrients,1051.9,thriving,#00FF7F,1.8,435.0,-1338.9,1407.8,17.593,460
air_quality_d19_h4,air_quality,16.6,stable,#C71585,1.6,1322.5,429.7,1390.6,19.164,460
light_d19_h5,light,40.0,critical,#DC143C,1.2,-473.6,1315.6,1398.2,14.483,461
humidity_d19_h5,humidity,59.1,thriving,#00FFFF,1.2,-1317.0,-474.1,1399.7,16.054,461
nutrients_d19_h5,nutrients,1054.5,thriving,#00FF7F,1.9,477.0,-1324.8,1408.1,17.624,461
air_quality_d19_h5,air_quality,11.9,thriving,#FF69B4,2.0,1314.8,473.4,1397.4,19.195,461
light_d19_h6,light,200.0,stressed,#FF4500,1.6,-517.8,1307.9,1406.6,14.514,462
humidity_d19_h6,humidity,60.4,thriving,#00FFFF,1.2,-1300.9,-515.0,1399.1,16.085,462
nutrients_d19_h6,nutrients,1069.1,thriving,#00FF7F,1.0,519.9,-1313.0,1412.2,17.656,462
air_quality_d19_h6,air_quality,11.4,thriving,#FF69B4,1.5,1310.4,518.8,1409.4,19.227,462
light_d19_h7,light,339.8,concerned,#FF6347,1.2,-561.1,1296.6,1412.8,14.546,463
humidity_d19_h7,humidity,58.5,thriving,#00FFFF,1.8,-1301.3,-563.1,1417.9,16.116,463
nutrients_d19_h7,nutrients,1053.8,thriving,#00FF7F,1.3,560.2,-1294.5,1410.5,17.687,463
air_quality_d19_h7,air_quality,11.9,thriving,#FF69B4,1.0,1286.3,556.7,1401.6,19.258,463
light_d19_h8,light,470.0,content,#FFA500,1.7,-601.5,1278.3,1412.8,14.577,464
humidity_d19_h8,humidity,58.5,thriving,#00FFFF,1.0,-1286.4,-605.3,1421.7,16.148,464
nutrients_d19_h8,nutrients,1069.6,thriving,#00FF7F,1.3,601.5,-1278.3,1412.8,17.719,464
air_quality_d19_h8,air_quality,18.9,concerned,#DA70D6,1.7,1271.5,598.3,1405.3,19.289,464
light_d19_h9,light,581.8,stable,#FF8C00,1.6,-643.4,1262.8,1417.3,14.608,465
humidity_d19_h9,humidity,52.9,stable,#20B2AA,1.5,-1265.9,-645.0,1420.8,16.179,465
nutrients_d19_h9,nutrients,1048.7,thriving,#00FF7F,1.5,638.0,-1252.2,1405.3,17.750,465
air_quality_d19_h9,air_quality,16.7,stable,#C71585,1.6,1264.9,644.5,1419.6,19.321,465
light_d19_h10,light,667.7,concerned,#FF6347,1.1,-684.0,1244.2,1419.8,14.640,466
humidity_d19_h10,humidity,52.0,stable,#20B2AA,1.6,-1235.3,-679.1,1409.6,16.211,466
nutrients_d19_h10,nutrients,1072.5,thriving,#00FF7F,2.0,678.6,-1234.3,1408.5,17.781,466
air_quality_d19_h10,air_quality,13.2,thriving,#FF69B4,1.8,1240.5,682.0,1415.6,19.352,466
light_d19_h11,light,721.6,stressed,#FF4500,1.3,-723.1,1222.7,1420.5,14.671,467
humidity_d19_h11,humidity,53.5,stable,#20B2AA,1.7,-1225.2,-724.6,1423.5,16.242,467
nutrients_d19_h11,nutrients,1066.8,thriving,#00FF7F,1.2,722.2,-1221.2,1418.8,17.813,467
air_quality_d19_h11,air_quality,18.8,concerned,#DA70D6,1.1,1230.4,727.6,1429.4,19.384,467
light_d19_h12,light,740.0,stressed,#FF4500,1.8,-767.1,1208.8,1431.6,14.703,468
humidity_d19_h12,humidity,51.0,stable,#20B2AA,1.7,-1206.0,-765.4,1428.4,16.273,468
nutrients_d19_h12,nutrients,1062.7,thriving,#00FF7F,1.2,763.4,-1203.0,1424.8,17.844,468
air_quality_d19_h12,air_quality,16.8,stable,#C71585,1.6,1197.7,760.1,1418.5,19.415,468
light_d19_h13,light,721.6,stressed,#FF4500,2.0,-804.6,1184.0,1431.5,14.734,469
humidity_d19_h13,humidity,50.5,stable,#20B2AA,1.4,-1183.9,-804.6,1431.5,16.305,469
nutrients_d19_h13,nutrients,1071.4,thriving,#00FF7F,1.1,806.2,-1186.2,1434.2,17.876,469
air_quality_d19_h13,air_quality,14.1,thriving,#FF69B4,1.1,1186.5,806.3,1434.6,19.446,469
light_d19_h14,light,667.7,concerned,#FF6347,1.6,-843.3,1160.7,1434.7,14.765,470
humidity_d19_h14,humidity,48.2,stable,#20B2AA,1.4,-1154.0,-838.4,1426.4,16.336,470
nutrients_d19_h14,nutrients,1064.1,thriving,#00FF7F,1.9,841.6,-1158.3,1431.8,17.907,470
air_quality_d19_h14,air_quality,18.7,stable,#C71585,1.8,1164.2,845.8,1439.0,19.478,470
light_d19_h15,light,581.8,stable,#FF8C00,1.6,-881.6,1136.6,1438.5,14.797,471
humidity_d19_h15,humidity,51.3,stable,#20B2AA,1.7,-1132.0,-878.1,1432.7,16.368,471
nutrients_d19_h15,nutrients,1048.0,thriving,#00FF7F,1.9,883.5,-1139.0,1441.5,17.938,471
air_quality_d19_h15,air_quality,14.8,thriving,#FF69B4,2.0,1126.5,873.8,1425.6,19.509,471
light_d19_h16,light,470.0,content,#FFA500,1.4,-915.3,1106.4,1436.0,14.828,472
humidity_d19_h16,humidity,55.2,content,#00CED1,1.0,-1099.7,-909.8,1427.3,16.399,472
nutrients_d19_h16,nutrients,1072.4,thriving,#00FF7F,1.3,910.9,-1101.1,1429.1,17.970,472
air_quality_d19_h16,air_quality,12.4,thriving,#FF69B4,1.2,1102.0,911.7,1430.3,19.541,472
light_d19_h17,light,339.8,concerned,#FF6347,1.8,-956.0,1084.3,1445.6,14.860,473
humidity_d19_h17,humidity,60.6,thriving,#00FFFF,1.6,-1082.6,-954.4,1443.2,16.431,473
nutrients_d19_h17,nutrients,1052.6,thriving,#00FF7F,1.4,950.9,-1078.5,1437.9,18.001,473
air_quality_d19_h17,air_quality,17.2,stable,#C71585,1.0,1074.2,947.0,1432.0,19.572,473
light_d19_h18,light,200.0,stressed,#FF4500,1.8,-985.2,1049.2,1439.3,14.891,474
humidity_d19_h18,humidity,57.5,thriving,#00FFFF,1.3,-1057.9,-993.4,1451.2,16.462,474
nutrients_d19_h18,nutrients,1054.1,thriving,#00FF7F,1.7,982.4,-1046.1,1435.1,18.033,474
air_quality_d19_h18,air_quality,35.4,critical,#8A2BE2,1.8,1047.7,983.9,1437.3,19.604,474
light_d19_h19,light,40.0,critical,#DC143C,1.6,-1019.3,1019.3,1441.6,14.923,475
humidity_d19_h19,humidity,66.0,stable,#20B2AA,1.8,-1017.9,-1017.9,1439.5,16.493,475
nutrients_d19_h19,nutrients,1065.2,thriving,#00FF7F,1.4,1015.0,-1015.0,1435.4,18.064,475
air_quality_d19_h19,air_quality,12.4,thriving,#FF69B4,1.4,1022.7,1022.7,1446.2,19.635,475
light_d19_h20,light,40.0,critical,#DC143C,1.4,-1056.1,991.8,1448.8,14.954,476
humidity_d19_h20,humidity,63.9,content,#00CED1,1.8,-989.5,-1053.7,1445.5,16.525,476
nutrients_d19_h20,nutrients,1056.1,thriving,#00FF7F,1.7,1061.8,-997.1,1456.6,18.096,476
air_quality_d19_h20,air_quality,15.9,content,#FF1493,1.9,997.9,1062.7,1457.8,19.666,476
light_d19_h21,light,40.0,critical,#DC143C,1.2,-1082.3,954.2,1442.8,14.985,477
humidity_d19_h21,humidity,66.1,stable,#20B2AA,1.4,-960.5,-1089.4,1452.4,16.556,477
nutrients_d19_h21,nutrients,1072.6,thriving,#00FF7F,1.8,1081.0,-953.1,1441.2,18.127,477
air_quality_d19_h21,air_quality,12.0,thriving,#FF69B4,1.9,956.7,1085.2,1446.7,19.698,477
light_d19_h22,light,40.0,critical,#DC143C,1.8,-1118.5,925.3,1451.6,15.017,478
humidity_d19_h22,humidity,66.4,stable,#20B2AA,1.9,-929.4,-1123.4,1458.0,16.588,478
nutrients_d19_h22,nutrients,1071.6,thriving,#00FF7F,1.6,1126.4,-931.8,1461.9,18.158,478
air_quality_d19_h22,air_quality,12.7,thriving,#FF69B4,1.3,925.4,1118.6,1451.7,19.729,478
light_d19_h23,light,40.0,critical,#DC143C,1.2,-1144.4,887.7,1448.3,15.048,479
humidity_d19_h23,humidity,72.9,stable,#20B2AA,1.0,-889.6,-1146.9,1451.5,16.619,479
nutrients_d19_h23,nutrients,1050.9,thriving,#00FF7F,1.6,1156.2,-896.8,1463.2,18.190,479
air_quality_d19_h23,air_quality,12.9,thriving,#FF69B4,1.7,897.0,1156.4,1463.6,19.761,479
light_d20_h0,light,40.0,critical,#DC143C,1.7,-1179.7,857.1,1458.1,15.080,480
humidity_d20_h0,humidity,69.2,stable,#20B2AA,1.0,-857.2,-1179.9,1458.4,16.650,480
nutrients_d20_h0,nutrients,1073.3,thriving,#00FF7F,2.0,1186.2,-861.8,1466.3,18.221,480
air_quality_d20_h0,air_quality,16.2,content,#FF1493,1.6,860.5,1184.3,1463.9,19.792,480
light_d20_h1,light,40.0,critical,#DC143C,1.9,-1215.4,826.0,1469.5,15.111,481
humidity_d20_h1,humidity,67.1,stable,#20B2AA,1.6,-820.8,-1207.8,1460.4,16.682,481
nutrients_d20_h1,nutrients,1053.6,thriving,#00FF7F,1.9,1203.9,-818.2,1455.7,18.253,481
air_quality_d20_h1,air_quality,13.0,thriving,#FF69B4,1.5,817.3,1202.6,1454.1,19.823,481
light_d20_h2,light,40.0,critical,#DC143C,1.9,-1243.9,789.4,1473.2,15.142,482
humidity_d20_h2,humidity,70.6,stable,#20B2AA,1.8,-783.1,-1233.9,1461.4,16.713,482
nutrients_d20_h2,nutrients,1066.3,thriving,#00FF7F,1.8,1232.3,-782.1,1459.5,18.284,482
air_quality_d20_h2,air_quality,17.7,stable,#C71585,1.1,783.1,1234.0,1461.5,19.855,482
light_d20_h3,light,40.0,critical,#DC143C,1.0,-1270.6,751.4,1476.2,15.174,483
humidity_d20_h3,humidity,69.1,stable,#20B2AA,1.9,-750.6,-1269.2,1474.5,16.745,483
nutrients_d20_h3,nutrients,1068.4,thriving,#00FF7F,1.7,1264.1,-747.6,1468.6,18.315,483
air_quality_d20_h3,air_quality,18.7,stable,#C71585,1.5,751.4,1270.5,1476.1,19.886,483
light_d20_h4,light,40.0,critical,#DC143C,1.7,-1296.0,712.5,1478.9,15.205,484
humidity_d20_h4,humidity,63.6,content,#00CED1,1.2,-709.5,-1290.6,1472.7,16.776,484
nutrients_d20_h4,nutrients,1062.2,thriving,#00FF7F,1.5,1285.7,-706.8,1467.2,18.347,484
air_quality_d20_h4,air_quality,18.3,stable,#C71585,1.8,705.3,1282.9,1463.9,19.918,484
light_d20_h5,light,40.0,critical,#DC143C,1.7,-1310.5,667.7,1470.8,15.237,485
humidity_d20_h5,humidity,64.2,content,#00CED1,1.3,-669.6,-1314.2,1475.0,16.808,485
nutrients_d20_h5,nutrients,1061.6,thriving,#00FF7F,1.7,1317.8,-671.4,1479.0,18.378,485
air_quality_d20_h5,air_quality,16.8,stable,#C71585,1.4,669.0,1313.1,1473.7,19.949,485
light_d20_h6,light,200.0,stressed,#FF4500,1.7,-1340.8,630.9,1481.9,15.268,486
humidity_d20_h6,humidity,59.3,thriving,#00FFFF,1.0,-626.4,-1331.1,1471.1,16.839,486
nutrients_d20_h6,nutrients,1055.9,thriving,#00FF7F,1.4,1342.6,-631.8,1483.8,18.410,486
air_quality_d20_h6,air_quality,16.8,stable,#C71585,2.0,626.6,1331.5,1471.6,19.981,486
light_d20_h7,light,339.8,concerned,#FF6347,1.1,-1355.6,586.6,1477.1,15.300,487
humidity_d20_h7,humidity,60.1,thriving,#00FFFF,1.8,-586.5,-1355.3,1476.8,16.870,487
nutrients_d20_h7,nutrients,1045.7,thriving,#00FF7F,2.0,1366.5,-591.3,1488.9,18.441,487
air_quality_d20_h7,air_quality,37.1,critical,#8A2BE2,1.4,591.6,1367.0,1489.5,20.012,487
light_d20_h8,light,470.0,content,#FFA500,1.5,-1386.7,549.0,1491.4,15.331,488
humidity_d20_h8,humidity,56.7,content,#00CED1,1.5,-548.7,-1385.9,1490.6,16.902,488
nutrients_d20_h8,nutrients,1061.9,thriving,#00FF7F,1.4,1377.7,-545.5,1481.8,18.473,488
air_quality_d20_h8,air_quality,17.2,stable,#C71585,1.9,545.7,1378.2,1482.3,20.043,488
light_d20_h9,light,581.8,stable,#FF8C00,1.6,-1390.8,500.7,1478.1,15.362,489
humidity_d20_h9,humidity,56.4,content,#00CED1,1.7,-504.8,-1402.3,1490.4,16.933,489
nutrients_d20_h9,nutrients,1060.4,thriving,#00FF7F,1.9,1407.4,-506.7,1495.8,18.504,489
air_quality_d20_h9,air_quality,22.6,stressed,#9370DB,1.9,505.8,1404.8,1493.0,20.075,489
light_d20_h10,light,667.7,concerned,#FF6347,1.6,-1416.9,460.4,1489.9,15.394,490
humidity_d20_h10,humidity,52.5,stable,#20B2AA,1.5,-459.4,-1413.8,1486.6,16.965,490
nutrients_d20_h10,nutrients,1061.4,thriving,#00FF7F,1.2,1407.7,-457.4,1480.1,18.535,490
air_quality_d20_h10,air_quality,12.7,thriving,#FF69B4,1.6,457.9,1409.2,1481.7,20.106,490
light_d20_h11,light,721.6,stressed,#FF4500,1.9,-1433.6,416.5,1492.9,15.425,491
humidity_d20_h11,humidity,46.9,stable,#20B2AA,1.9,-417.6,-1437.4,1496.8,16.996,491
nutrients_d20_h11,nutrients,1052.4,thriving,#00FF7F,1.2,1426.7,-414.5,1485.7,18.567,491
air_quality_d20_h11,air_quality,15.5,thriving,#FF69B4,1.0,417.7,1437.8,1497.2,20.138,491
light_d20_h12,light,740.0,stressed,#FF4500,1.8,-1457.5,374.2,1504.8,15.457,492
humidity_d20_h12,humidity,52.2,stable,#20B2AA,1.3,-371.6,-1447.5,1494.4,17.027,492
nutrients_d20_h12,nutrients,1045.5,thriving,#00FF7F,1.3,1439.7,-369.6,1486.4,18.598,492
air_quality_d20_h12,air_quality,19.0,concerned,#DA70D6,1.4,370.1,1441.5,1488.3,20.169,492
light_d20_h13,light,721.6,stressed,#FF4500,1.4,-1463.2,327.1,1499.3,15.488,493
humidity_d20_h13,humidity,53.9,stable,#20B2AA,1.1,-326.1,-1458.8,1494.8,17.059,493
nutrients_d20_h13,nutrients,1067.0,thriving,#00FF7F,1.0,1456.6,-325.6,1492.5,18.630,493
air_quality_d20_h13,air_quality,15.0,thriving,#FF69B4,1.4,327.1,1463.5,1499.7,20.200,493
light_d20_h14,light,667.7,concerned,#FF6347,1.9,-1467.3,279.9,1493.8,15.519,494
humidity_d20_h14,humidity,51.2,stable,#20B2AA,1.2,-280.6,-1470.8,1497.3,17.090,494
nutrients_d20_h14,nutrients,1073.0,thriving,#00FF7F,1.7,1471.7,-280.7,1498.3,18.661,494
air_quality_d20_h14,air_quality,15.3,thriving,#FF69B4,1.5,280.2,1468.7,1495.2,20.232,494
